Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Symbol
2023-10-16 09:30:00-04:00,139.72999572753906,139.85000610351562,139.38999938964844,139.50999450683594,512623,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:31:00-04:00,139.50999450683594,139.77000427246094,139.5,139.6199951171875,67319,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:32:00-04:00,139.61000061035156,139.6999969482422,139.32000732421875,139.38999938964844,75852,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:33:00-04:00,139.4199981689453,139.74000549316406,139.33999633789062,139.6999969482422,76371,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:34:00-04:00,139.7100067138672,140.02999877929688,139.60000610351562,140.00999450683594,125590,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:35:00-04:00,140.0,140.0800018310547,139.75,139.94000244140625,97726,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:36:00-04:00,139.95620727539062,140.14999389648438,139.8800048828125,140.14410400390625,55107,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:37:00-04:00,140.1300048828125,140.26499938964844,140.0,140.19000244140625,64846,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:38:00-04:00,140.19000244140625,140.24000549316406,139.9600067138672,139.97999572753906,65334,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:39:00-04:00,139.99000549316406,140.0050048828125,139.77000427246094,139.98500061035156,196225,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:40:00-04:00,140.0,140.00999450683594,139.7899932861328,139.85000610351562,63078,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:41:00-04:00,139.85000610351562,140.24000549316406,139.85000610351562,140.22039794921875,94952,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:42:00-04:00,140.22000122070312,140.22500610351562,139.9499969482422,140.11500549316406,84598,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:43:00-04:00,140.1273956298828,140.17999267578125,139.75010681152344,139.8000030517578,57691,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:44:00-04:00,139.8000030517578,139.82000732421875,139.4600067138672,139.64999389648438,75401,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:45:00-04:00,139.64999389648438,139.6699981689453,139.41000366210938,139.52999877929688,52934,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:46:00-04:00,139.5399932861328,139.61000061035156,139.5,139.5,48978,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:47:00-04:00,139.52999877929688,139.7100067138672,139.50999450683594,139.67999267578125,48027,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:48:00-04:00,139.69000244140625,139.72999572753906,139.47999572753906,139.52999877929688,48131,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:49:00-04:00,139.57000732421875,139.60000610351562,139.38999938964844,139.4600067138672,53508,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:50:00-04:00,139.47000122070312,139.5850067138672,139.4199981689453,139.5800018310547,54637,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:51:00-04:00,139.57000732421875,139.6699981689453,139.55999755859375,139.61000061035156,57485,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:52:00-04:00,139.6199951171875,139.83999633789062,139.6199951171875,139.81500244140625,54320,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:53:00-04:00,139.8000030517578,139.85000610351562,139.66000366210938,139.69000244140625,54864,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:54:00-04:00,139.7050018310547,139.86000061035156,139.6999969482422,139.72999572753906,30247,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:55:00-04:00,139.72999572753906,139.7899932861328,139.61000061035156,139.7899932861328,53329,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:56:00-04:00,139.77999877929688,139.89999389648438,139.72000122070312,139.89720153808594,39246,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:57:00-04:00,139.8800048828125,139.8800048828125,139.66000366210938,139.80999755859375,45052,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:58:00-04:00,139.8000030517578,139.89999389648438,139.7100067138672,139.875,33191,0.0,0.0,2023-10-16,GOOG
2023-10-16 09:59:00-04:00,139.8699951171875,140.08999633789062,139.85499572753906,140.0399932861328,70732,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:00:00-04:00,140.0449981689453,140.14999389648438,140.0399932861328,140.13999938964844,43435,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:01:00-04:00,140.1300048828125,140.1300048828125,139.83200073242188,139.88499450683594,37386,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:02:00-04:00,139.88499450683594,140.0500030517578,139.8000030517578,140.02000427246094,40777,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:03:00-04:00,140.02000427246094,140.10000610351562,139.8699951171875,139.8800048828125,31689,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:04:00-04:00,139.8800048828125,139.9199981689453,139.82000732421875,139.88999938964844,40716,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:05:00-04:00,139.91000366210938,140.1750030517578,139.89500427246094,140.1699981689453,51936,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:06:00-04:00,140.1750030517578,140.4199981689453,140.16000366210938,140.33999633789062,72640,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:07:00-04:00,140.3300018310547,140.33999633789062,140.10000610351562,140.10000610351562,51720,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:08:00-04:00,140.11000061035156,140.1300048828125,139.9980010986328,139.9980010986328,30877,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:09:00-04:00,139.97999572753906,140.13999938964844,139.97000122070312,140.1300048828125,45035,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:10:00-04:00,140.1300048828125,140.1699981689453,140.0399932861328,140.1199951171875,32235,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:11:00-04:00,140.1199951171875,140.24000549316406,140.00999450683594,140.2100067138672,39919,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:12:00-04:00,140.2100067138672,140.3000030517578,140.13999938964844,140.13999938964844,55123,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:13:00-04:00,140.13999938964844,140.25,140.11000061035156,140.14999389648438,38121,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:14:00-04:00,140.14999389648438,140.30999755859375,140.0800018310547,140.27000427246094,37396,0.0,0.0,2023-10-16,GOOG
2023-10-16 10:15:00-04:00,140.3000030517578,140.30999755859375,140.1699981689453,140.25,34116,0.0,0.0,2023-10-16,GOOG
